,Irrelevant,Test,Train,Source,Year,Month,Day,FullDate,Pro,Neutral,Anti
gun_control1.0-1086,0,0,1,usa today,1991,4,29,19910429,0,0,1
gun_control1.0-10860,0,0,1,washington post,2011,4,22,20110422,0,0,1
gun_control1.0-10862,0,0,1,st. louis post-dispatch,2011,4,21,20110421,0,0,1
gun_control1.0-10870,0,0,1,new york times,2011,4,15,20110415,0,0,1
gun_control1.0-10871,0,0,1,philadelphia inquirer,2011,4,15,20110415,0,0,1
gun_control1.0-10876,0,1,0,washington post,2011,4,12,20110412,0,1,0
gun_control1.0-10877,0,1,0,washington post,2011,4,12,20110412,1,0,0
gun_control1.0-10878,0,0,1,washington post,2011,4,12,20110412,0,0,1
gun_control1.0-10879,0,1,0,washington post,2011,4,9,20110409,1,0,0
gun_control1.0-1088,0,0,1,new york times,1991,4,28,19910428,0,0,1
gun_control1.0-10880,0,0,1,herald-sun,2011,4,8,20110408,1,0,0
gun_control1.0-10883,0,0,1,atlanta journal and constitution,2011,4,3,20110403,1,0,0
gun_control1.0-10884,0,0,1,herald-sun,2011,3,30,20110330,0,0,1
gun_control1.0-10891,0,1,0,st. petersburg times,2011,3,20,20110320,1,0,0
gun_control1.0-10895,0,0,1,washington post,2011,3,18,20110318,0,0,1
gun_control1.0-10897,0,0,1,philadelphia inquirer,2011,3,17,20110317,0,0,1
gun_control1.0-10898,0,0,1,st. petersburg times,2011,3,17,20110317,0,0,1
gun_control1.0-10899,0,0,1,washington post,2011,3,17,20110317,0,0,1
gun_control1.0-109,0,0,1,palm beach post,1988,8,8,19880808,0,0,1
gun_control1.0-1090,0,0,1,washington post,1991,4,28,19910428,0,0,1
gun_control1.0-10903,0,0,1,washington post,2011,3,15,20110315,0,0,1
gun_control1.0-10907,0,0,1,daily news,2011,3,9,20110309,0,0,1
gun_control1.0-10912,0,0,1,usa today,2011,3,1,20110301,1,0,0
gun_control1.0-10918,0,0,1,washington post,2011,2,23,20110223,0,0,1
gun_control1.0-10921,0,0,1,washington post,2011,2,20,20110220,1,0,0
gun_control1.0-10922,0,0,1,philadelphia inquirer,2011,2,19,20110219,0,0,1
gun_control1.0-10926,0,0,1,st. petersburg times,2011,2,9,20110209,1,0,0
gun_control1.0-10928,0,0,1,st. louis post-dispatch,2011,2,7,20110207,1,0,0
gun_control1.0-10929,0,0,1,washington post,2011,2,6,20110206,0,0,1
gun_control1.0-10930,0,1,0,new york times,2011,2,5,20110205,1,0,0
gun_control1.0-10932,0,0,1,washington post,2011,2,3,20110203,0,0,1
gun_control1.0-1094,0,0,1,atlanta journal and constitution,1991,4,25,19910425,1,0,0
gun_control1.0-10940,0,0,1,atlanta journal and constitution,2011,1,30,20110130,0,0,1
gun_control1.0-10942,0,0,1,st. petersburg times,2011,1,30,20110130,0,0,1
gun_control1.0-10943,0,0,1,new york times,2011,1,29,20110129,0,0,1
gun_control1.0-10944,0,0,1,st. petersburg times,2011,1,29,20110129,1,0,0
gun_control1.0-10945,0,0,1,denver post,2011,1,28,20110128,1,0,0
gun_control1.0-10947,0,0,1,new york times,2011,1,27,20110127,0,0,1
gun_control1.0-10949,0,0,1,saint paul pioneer press,2011,1,27,20110127,0,0,1
gun_control1.0-10952,0,0,1,new york times,2011,1,26,20110126,0,0,1
gun_control1.0-10954,0,0,1,new york times,2011,1,26,20110126,0,0,1
gun_control1.0-10955,0,1,0,saint paul pioneer press,2011,1,26,20110126,1,0,0
gun_control1.0-10957,0,0,1,st. petersburg times,2011,1,26,20110126,1,0,0
gun_control1.0-10959,0,0,1,new york times,2011,1,25,20110125,0,0,1
gun_control1.0-1096,0,0,1,atlanta journal and constitution,1991,4,25,19910425,0,0,1
gun_control1.0-10961,0,1,0,denver post,2011,1,24,20110124,0,0,1
gun_control1.0-10962,0,0,1,new york times,2011,1,24,20110124,0,0,1
gun_control1.0-10966,0,0,1,palm beach post,2011,1,23,20110123,0,0,1
gun_control1.0-10969,0,0,1,new york times,2011,1,22,20110122,0,1,0
gun_control1.0-10970,0,0,1,denver post,2011,1,21,20110121,0,1,0
gun_control1.0-10972,0,0,1,st. petersburg times,2011,1,21,20110121,0,0,1
gun_control1.0-10973,0,0,1,washington post,2011,1,21,20110121,0,0,1
gun_control1.0-10974,0,0,1,new york times,2011,1,20,20110120,1,0,0
gun_control1.0-10975,0,0,1,washington post,2011,1,20,20110120,1,0,0
gun_control1.0-10980,0,0,1,san jose mercury news,2011,1,19,20110119,1,0,0
gun_control1.0-10981,0,0,1,washington post,2011,1,19,20110119,0,0,1
gun_control1.0-10984,0,0,1,atlanta journal and constitution,2011,1,17,20110117,1,0,0
gun_control1.0-10986,0,0,1,herald-sun,2011,1,17,20110117,0,0,1
gun_control1.0-1099,0,0,1,palm beach post,1991,4,24,19910424,0,0,1
gun_control1.0-10991,0,0,1,st. petersburg times,2011,1,16,20110116,1,0,0
gun_control1.0-10994,0,0,1,washington post,2011,1,16,20110116,1,0,0
gun_control1.0-10996,0,0,1,denver post,2011,1,15,20110115,1,0,0
gun_control1.0-10997,0,0,1,new york times,2011,1,15,20110115,0,0,1
gun_control1.0-11,0,0,1,new york times,1975,4,24,19750424,0,0,1
gun_control1.0-11000,0,0,1,saint paul pioneer press,2011,1,15,20110115,1,0,0
gun_control1.0-11005,0,0,1,new york times,2011,1,14,20110114,0,0,1
gun_control1.0-11012,0,0,1,san jose mercury news,2011,1,13,20110113,0,0,1
gun_control1.0-11014,0,0,1,usa today,2011,1,13,20110113,1,0,0
gun_control1.0-11015,0,0,1,washington post,2011,1,13,20110113,0,0,1
gun_control1.0-11018,0,1,0,san jose mercury news,2011,1,12,20110112,1,0,0
gun_control1.0-1102,0,0,1,st. louis post-dispatch,1991,4,24,19910424,0,0,1
gun_control1.0-11020,0,0,1,usa today,2011,1,12,20110112,0,0,1
gun_control1.0-11023,0,0,1,daily news,2011,1,11,20110111,1,0,0
gun_control1.0-11024,0,0,1,daily news,2011,1,11,20110111,0,0,1
gun_control1.0-11026,0,0,1,new york times,2011,1,11,20110111,0,0,1
gun_control1.0-11027,0,0,1,philadelphia inquirer,2011,1,11,20110111,0,0,1
gun_control1.0-11034,0,0,1,washington post,2011,1,11,20110111,0,0,1
gun_control1.0-1104,0,1,0,washington post,1991,4,24,19910424,0,0,1
gun_control1.0-11042,0,0,1,washington post,2012,4,28,20120428,0,0,1
gun_control1.0-11047,0,0,1,washington post,2012,4,27,20120427,0,0,1
gun_control1.0-11051,0,0,1,palm beach post,2012,4,24,20120424,1,0,0
gun_control1.0-11058,0,0,1,new york times,2012,4,20,20120420,0,0,1
gun_control1.0-11059,0,0,1,new york times,2012,4,20,20120420,0,0,1
gun_control1.0-1106,0,0,1,atlanta journal and constitution,1991,4,23,19910423,0,0,1
gun_control1.0-11062,0,0,1,tampa bay times,2012,4,20,20120420,1,0,0
gun_control1.0-11067,0,0,1,tampa bay times,2012,4,19,20120419,0,0,1
gun_control1.0-11068,0,0,1,new york times,2012,4,18,20120418,0,0,1
gun_control1.0-11072,0,0,1,san jose mercury news,2012,4,18,20120418,0,0,1
gun_control1.0-11073,0,0,1,tampa bay times,2012,4,18,20120418,0,0,1
gun_control1.0-11082,0,0,1,washington post,2012,4,16,20120416,0,0,1
gun_control1.0-11084,0,0,1,palm beach post,2012,4,15,20120415,0,0,1
gun_control1.0-11085,0,0,1,san jose mercury news,2012,4,15,20120415,1,0,0
gun_control1.0-11090,0,0,1,daily news,2012,4,14,20120414,0,0,1
gun_control1.0-11096,0,0,1,washington post,2012,4,14,20120414,1,0,0
gun_control1.0-11099,0,0,1,denver post,2012,4,13,20120413,0,0,1
gun_control1.0-11101,0,0,1,new york times,2012,4,13,20120413,1,0,0
gun_control1.0-11106,0,0,1,st. louis post-dispatch,2012,4,13,20120413,1,0,0
gun_control1.0-11109,0,0,1,atlanta journal and constitution,2012,4,12,20120412,0,1,0
gun_control1.0-1111,0,0,1,washington post,1991,4,20,19910420,0,0,1
gun_control1.0-11111,0,0,1,new york times,2012,4,12,20120412,0,0,1
gun_control1.0-11113,0,0,1,palm beach post,2012,4,12,20120412,1,0,0
gun_control1.0-11114,0,0,1,san jose mercury news,2012,4,12,20120412,1,0,0
gun_control1.0-11116,0,0,1,st. louis post-dispatch,2012,4,12,20120412,0,0,1
gun_control1.0-11117,0,0,1,st. louis post-dispatch,2012,4,12,20120412,0,1,0
gun_control1.0-11121,0,0,1,atlanta journal and constitution,2012,4,10,20120410,0,1,0
gun_control1.0-11123,0,0,1,palm beach post,2012,4,10,20120410,0,0,1
gun_control1.0-11125,0,0,1,new york times,2012,4,9,20120409,0,0,1
gun_control1.0-11128,0,0,1,palm beach post,2012,4,7,20120407,1,0,0
gun_control1.0-1113,0,0,1,new york times,1991,4,19,19910419,0,0,1
gun_control1.0-11131,0,0,1,new york times,2012,4,6,20120406,0,0,1
gun_control1.0-11134,0,1,0,san jose mercury news,2012,4,6,20120406,1,0,0
gun_control1.0-11136,0,0,1,st. louis post-dispatch,2012,4,6,20120406,1,0,0
gun_control1.0-11139,0,0,1,san jose mercury news,2012,4,5,20120405,1,0,0
gun_control1.0-11140,0,0,1,tampa bay times,2012,4,5,20120405,0,1,0
gun_control1.0-11141,0,0,1,tampa bay times,2012,4,5,20120405,0,0,1
gun_control1.0-11144,0,0,1,palm beach post,2012,4,4,20120404,0,1,0
gun_control1.0-1115,0,0,1,palm beach post,1991,4,19,19910419,0,0,1
gun_control1.0-11150,0,0,1,washington post,2012,4,3,20120403,1,0,0
gun_control1.0-11153,0,0,1,denver post,2012,4,1,20120401,0,0,1
gun_control1.0-11157,0,0,1,washington post,2012,4,1,20120401,0,0,1
gun_control1.0-11159,0,0,1,atlanta journal and constitution,2012,3,31,20120331,0,1,0
gun_control1.0-1116,0,0,1,usa today,1991,4,19,19910419,0,0,1
gun_control1.0-11162,0,0,1,washington post,2012,3,30,20120330,0,0,1
gun_control1.0-11166,0,0,1,palm beach post,2012,3,28,20120328,0,0,1
gun_control1.0-11174,0,0,1,atlanta journal and constitution,2012,3,27,20120327,0,0,1
gun_control1.0-11175,0,0,1,daily news,2012,3,27,20120327,0,0,1
gun_control1.0-11180,0,0,1,usa today,2012,3,27,20120327,0,0,1
gun_control1.0-11181,0,0,1,washington post,2012,3,27,20120327,0,0,1
gun_control1.0-11191,0,0,1,washington post,2012,3,25,20120325,0,1,0
gun_control1.0-11194,0,0,1,herald-sun,2012,3,24,20120324,0,1,0
gun_control1.0-11196,0,0,1,tampa bay times,2012,3,23,20120323,0,0,1
gun_control1.0-11198,0,0,1,daily news,2012,3,22,20120322,0,0,1
gun_control1.0-11199,0,0,1,new york times,2012,3,22,20120322,0,0,1
gun_control1.0-11206,0,0,1,new york times,2012,3,21,20120321,0,0,1
gun_control1.0-11207,0,0,1,denver post,2012,3,20,20120320,1,0,0
gun_control1.0-11208,0,0,1,new york times,2012,3,20,20120320,0,0,1
gun_control1.0-11210,0,0,1,san jose mercury news,2012,3,19,20120319,1,0,0
gun_control1.0-11211,0,0,1,washington post,2012,3,17,20120317,0,0,1
gun_control1.0-11213,0,0,1,st. louis post-dispatch,2012,3,16,20120316,0,0,1
gun_control1.0-11217,0,0,1,washington post,2012,3,12,20120312,0,1,0
gun_control1.0-1122,0,0,1,usa today,1991,4,17,19910417,1,0,0
gun_control1.0-11220,0,0,1,usa today,2012,3,7,20120307,1,0,0
gun_control1.0-11221,0,0,1,atlanta journal and constitution,2012,3,6,20120306,1,0,0
gun_control1.0-11226,0,0,1,washington post,2012,3,5,20120305,0,0,1
gun_control1.0-11230,0,0,1,daily news,2012,3,1,20120301,0,0,1
gun_control1.0-11232,0,0,1,new york times,2012,3,1,20120301,0,0,1
gun_control1.0-11237,0,1,0,daily news,2012,2,29,20120229,0,0,1
gun_control1.0-11239,0,0,1,washington post,2012,2,26,20120226,1,0,0
gun_control1.0-1124,0,0,1,new york times,1991,4,15,19910415,1,0,0
gun_control1.0-11247,0,0,1,washington post,2012,2,19,20120219,0,0,1
gun_control1.0-11248,0,0,1,atlanta journal and constitution,2012,2,17,20120217,1,0,0
gun_control1.0-1125,0,0,1,palm beach post,1991,4,15,19910415,0,0,1
gun_control1.0-11251,0,0,1,washington post,2012,2,14,20120214,0,0,1
gun_control1.0-11254,0,0,1,daily news,2012,2,11,20120211,0,1,0
gun_control1.0-11259,0,0,1,philadelphia inquirer,2012,2,10,20120210,0,0,1
gun_control1.0-1126,0,0,1,st. louis post-dispatch,1991,4,15,19910415,1,0,0
gun_control1.0-11262,0,0,1,washington post,2012,2,7,20120207,1,0,0
gun_control1.0-11264,0,0,1,daily news,2012,2,6,20120206,0,0,1
gun_control1.0-11265,0,0,1,philadelphia inquirer,2012,2,5,20120205,0,0,1
gun_control1.0-11266,0,0,1,washington post,2012,2,5,20120205,0,0,1
gun_control1.0-11272,0,1,0,new york times,2012,2,3,20120203,1,0,0
gun_control1.0-11276,0,0,1,washington post,2012,2,3,20120203,1,0,0
gun_control1.0-11277,0,0,1,new york times,2012,2,1,20120201,0,0,1
gun_control1.0-11279,0,0,1,washington post,2012,1,30,20120130,1,0,0
gun_control1.0-11284,0,0,1,washington post,2012,1,29,20120129,0,1,0
gun_control1.0-11288,0,0,1,philadelphia inquirer,2012,1,21,20120121,0,0,1
gun_control1.0-11297,0,0,1,washington post,2012,1,15,20120115,0,0,1
gun_control1.0-11301,0,1,0,daily news,2012,1,9,20120109,0,0,1
gun_control1.0-11302,0,1,0,daily news,2012,1,9,20120109,0,0,1
gun_control1.0-11304,0,0,1,san jose mercury news,2012,1,7,20120107,0,0,1
gun_control1.0-11305,0,0,1,daily news,2012,1,5,20120105,0,0,1
gun_control1.0-11307,0,0,1,new york times,2012,1,4,20120104,0,0,1
gun_control1.0-1131,0,0,1,st. louis post-dispatch,1991,4,13,19910413,1,0,0
gun_control1.0-1132,0,0,1,washington post,1991,4,13,19910413,1,0,0
gun_control1.0-11320,0,0,1,denver post,2012,11,16,20121116,0,0,1
gun_control1.0-11321,0,0,1,tampa bay times,2012,11,16,20121116,1,0,0
gun_control1.0-1133,0,0,1,new york times,1991,4,11,19910411,0,0,1
gun_control1.0-11331,0,0,1,new york times,2012,10,29,20121029,0,0,1
gun_control1.0-11334,0,0,1,denver post,2012,10,28,20121028,0,1,0
gun_control1.0-11335,0,0,1,denver post,2012,10,28,20121028,0,0,1
gun_control1.0-11336,0,0,1,denver post,2012,10,28,20121028,1,0,0
gun_control1.0-11337,0,0,1,washington post,2012,10,26,20121026,0,0,1
gun_control1.0-11342,0,0,1,daily news,2012,10,20,20121020,1,0,0
gun_control1.0-11344,0,0,1,st. louis post-dispatch,2012,10,20,20121020,1,0,0
gun_control1.0-11347,0,0,1,denver post,2012,10,19,20121019,1,0,0
gun_control1.0-11348,0,1,0,new york times,2012,10,19,20121019,0,0,1
gun_control1.0-11354,0,0,1,philadelphia inquirer,2012,10,15,20121015,0,0,1
gun_control1.0-11356,0,0,1,palm beach post,2012,10,11,20121011,0,0,1
gun_control1.0-1136,0,0,1,palm beach post,1991,4,11,19910411,0,1,0
gun_control1.0-11360,0,0,1,new york times,2012,9,30,20120930,0,0,1
gun_control1.0-11361,0,0,1,denver post,2012,9,28,20120928,0,0,1
gun_control1.0-11363,0,0,1,denver post,2012,9,27,20120927,0,0,1
gun_control1.0-11364,0,0,1,new york times,2012,9,26,20120926,0,0,1
gun_control1.0-11366,0,0,1,denver post,2012,9,23,20120923,0,0,1
gun_control1.0-1137,0,0,1,usa today,1991,4,11,19910411,0,0,1
gun_control1.0-11373,0,0,1,tampa bay times,2012,9,16,20120916,1,0,0
gun_control1.0-11376,0,0,1,new york times,2012,9,12,20120912,0,0,1
gun_control1.0-11377,0,0,1,philadelphia inquirer,2012,9,11,20120911,0,0,1
gun_control1.0-1138,0,1,0,washington post,1991,4,11,19910411,0,0,1
gun_control1.0-11382,0,1,0,daily news,2012,9,4,20120904,1,0,0
gun_control1.0-11386,0,0,1,new york times,2012,8,30,20120830,1,0,0
gun_control1.0-1139,0,0,1,atlanta journal and constitution,1991,4,10,19910410,0,0,1
gun_control1.0-11391,0,1,0,new york times,2012,8,24,20120824,0,0,1
gun_control1.0-11392,0,0,1,st. louis post-dispatch,2012,8,23,20120823,1,0,0
gun_control1.0-11393,0,0,1,denver post,2012,8,22,20120822,1,0,0
gun_control1.0-11396,0,0,1,san jose mercury news,2012,8,21,20120821,0,0,1
gun_control1.0-1140,0,0,1,new york times,1991,4,10,19910410,0,0,1
gun_control1.0-11405,0,0,1,herald-sun,2012,8,17,20120817,0,0,1
gun_control1.0-11407,0,0,1,philadelphia inquirer,2012,8,17,20120817,0,0,1
gun_control1.0-11408,0,0,1,tampa bay times,2012,8,17,20120817,0,1,0
gun_control1.0-11409,0,0,1,daily news,2012,8,16,20120816,0,0,1
gun_control1.0-11410,0,0,1,san jose mercury news,2012,8,16,20120816,0,0,1
gun_control1.0-11412,0,0,1,san jose mercury news,2012,8,15,20120815,0,0,1
gun_control1.0-11414,0,0,1,tampa bay times,2012,8,14,20120814,1,0,0
gun_control1.0-11424,0,0,1,saint paul pioneer press,2012,8,11,20120811,0,0,1
gun_control1.0-11427,0,0,1,atlanta journal and constitution,2012,8,10,20120810,0,1,0
gun_control1.0-11428,0,0,1,new york times,2012,8,10,20120810,0,0,1
gun_control1.0-11432,0,0,1,washington post,2012,8,10,20120810,0,1,0
gun_control1.0-11436,0,0,1,san jose mercury news,2012,8,9,20120809,0,0,1
gun_control1.0-11442,0,0,1,tampa bay times,2012,8,9,20120809,1,0,0
gun_control1.0-11445,0,0,1,san jose mercury news,2012,8,8,20120808,0,0,1
gun_control1.0-11448,0,0,1,new york times,2012,8,7,20120807,0,0,1
gun_control1.0-11451,0,0,1,daily news,2012,8,6,20120806,0,0,1
gun_control1.0-11457,0,0,1,philadelphia inquirer,2012,8,3,20120803,0,0,1
gun_control1.0-11461,0,0,1,san jose mercury news,2012,8,2,20120802,0,0,1
gun_control1.0-11465,0,0,1,st. louis post-dispatch,2012,8,1,20120801,0,0,1
gun_control1.0-11466,0,1,0,usa today,2012,8,1,20120801,0,0,1
gun_control1.0-11480,0,0,1,atlanta journal and constitution,2012,7,29,20120729,1,0,0
gun_control1.0-11481,0,0,1,denver post,2012,7,29,20120729,0,0,1
gun_control1.0-11482,0,0,1,denver post,2012,7,29,20120729,0,0,1
gun_control1.0-11486,0,0,1,washington post,2012,7,29,20120729,0,0,1
gun_control1.0-11487,0,0,1,washington post,2012,7,29,20120729,0,0,1
gun_control1.0-1149,0,0,1,new york times,1991,4,4,19910404,0,0,1
gun_control1.0-11491,0,0,1,daily news,2012,7,27,20120727,0,1,0
gun_control1.0-11492,0,0,1,daily news,2012,7,27,20120727,0,0,1
gun_control1.0-11493,0,0,1,herald-sun,2012,7,27,20120727,1,0,0
gun_control1.0-11495,0,0,1,new york times,2012,7,27,20120727,0,1,0
gun_control1.0-11497,0,0,1,new york times,2012,7,27,20120727,0,0,1
gun_control1.0-11499,0,0,1,philadelphia inquirer,2012,7,27,20120727,0,0,1
gun_control1.0-115,0,0,1,new york times,1988,7,30,19880730,1,0,0
gun_control1.0-11500,0,0,1,san jose mercury news,2012,7,27,20120727,0,0,1
gun_control1.0-11501,0,0,1,st. louis post-dispatch,2012,7,27,20120727,0,0,1
gun_control1.0-11504,0,1,0,washington post,2012,7,27,20120727,0,0,1
gun_control1.0-1151,0,0,1,st. louis post-dispatch,1991,4,4,19910404,0,0,1
gun_control1.0-11512,0,0,1,new york times,2012,7,26,20120726,0,0,1
gun_control1.0-11515,0,0,1,palm beach post,2012,7,26,20120726,0,0,1
gun_control1.0-11516,0,0,1,philadelphia inquirer,2012,7,26,20120726,0,0,1
gun_control1.0-11519,0,0,1,st. louis post-dispatch,2012,7,26,20120726,1,0,0
gun_control1.0-11522,0,0,1,washington post,2012,7,26,20120726,0,0,1
gun_control1.0-11523,0,0,1,washington post,2012,7,26,20120726,0,0,1
gun_control1.0-11524,0,0,1,washington post,2012,7,26,20120726,0,0,1
gun_control1.0-11525,0,0,1,washington post,2012,7,26,20120726,0,0,1
gun_control1.0-11529,0,0,1,atlanta journal and constitution,2012,7,25,20120725,0,0,1
gun_control1.0-11531,0,0,1,daily news,2012,7,25,20120725,1,0,0
gun_control1.0-11532,0,0,1,denver post,2012,7,25,20120725,0,0,1
gun_control1.0-11533,0,0,1,new york times,2012,7,25,20120725,0,0,1
gun_control1.0-11535,0,0,1,new york times,2012,7,25,20120725,0,1,0
gun_control1.0-11538,0,0,1,san jose mercury news,2012,7,25,20120725,0,0,1
gun_control1.0-11539,0,1,0,san jose mercury news,2012,7,25,20120725,0,0,1
gun_control1.0-11540,0,0,1,tampa bay times,2012,7,25,20120725,0,0,1
gun_control1.0-11541,0,0,1,usa today,2012,7,25,20120725,0,1,0
gun_control1.0-11548,0,0,1,new york times,2012,7,24,20120724,0,0,1
gun_control1.0-11549,0,0,1,new york times,2012,7,24,20120724,0,0,1
gun_control1.0-11553,0,0,1,new york times,2012,7,24,20120724,1,0,0
gun_control1.0-11555,0,0,1,philadelphia inquirer,2012,7,24,20120724,0,0,1
gun_control1.0-11557,0,0,1,san jose mercury news,2012,7,24,20120724,0,0,1
gun_control1.0-11560,0,0,1,washington post,2012,7,24,20120724,1,0,0
gun_control1.0-11561,0,0,1,washington post,2012,7,24,20120724,0,0,1
gun_control1.0-11565,0,0,1,denver post,2012,7,23,20120723,1,0,0
gun_control1.0-11567,0,0,1,palm beach post,2012,7,23,20120723,0,0,1
gun_control1.0-11570,0,0,1,herald-sun,2012,7,22,20120722,0,0,1
gun_control1.0-11574,0,0,1,washington post,2012,7,22,20120722,0,0,1
gun_control1.0-11575,0,0,1,atlanta journal and constitution,2012,7,21,20120721,0,0,1
gun_control1.0-11583,0,0,1,new york times,2012,7,21,20120721,0,0,1
gun_control1.0-1159,0,0,1,st. louis post-dispatch,1991,4,1,19910401,1,0,0
gun_control1.0-11591,0,0,1,san jose mercury news,2012,7,20,20120720,0,1,0
gun_control1.0-11598,0,0,1,palm beach post,2012,7,10,20120710,0,1,0
gun_control1.0-1160,0,1,0,washington post,1991,4,1,19910401,1,0,0
gun_control1.0-11600,0,0,1,palm beach post,2012,7,6,20120706,0,0,1
gun_control1.0-11602,0,0,1,palm beach post,2012,7,3,20120703,0,0,1
gun_control1.0-11604,0,0,1,san jose mercury news,2012,7,2,20120702,0,0,1
gun_control1.0-11606,0,0,1,atlanta journal and constitution,2012,6,29,20120629,1,0,0
gun_control1.0-11607,0,1,0,san jose mercury news,2012,6,28,20120628,1,0,0
gun_control1.0-11614,0,0,1,denver post,2012,6,26,20120626,0,0,1
gun_control1.0-11621,0,0,1,washington post,2012,6,20,20120620,1,0,0
gun_control1.0-11623,0,0,1,palm beach post,2012,6,18,20120618,0,0,1
gun_control1.0-11630,0,0,1,usa today,2012,6,14,20120614,1,0,0
gun_control1.0-11631,0,0,1,palm beach post,2012,6,13,20120613,0,0,1
gun_control1.0-11644,0,0,1,washington post,2012,6,1,20120601,0,0,1
gun_control1.0-11651,0,0,1,tampa bay times,2012,5,25,20120525,1,0,0
gun_control1.0-11652,0,0,1,new york times,2012,5,24,20120524,0,0,1
gun_control1.0-11661,0,0,1,daily news,2012,5,12,20120512,0,0,1
gun_control1.0-11665,0,0,1,tampa bay times,2012,5,5,20120505,0,1,0
gun_control1.0-11669,0,0,1,new york times,2012,5,3,20120503,0,0,1
gun_control1.0-11673,0,0,1,tampa bay times,2012,5,3,20120503,1,0,0
gun_control1.0-11679,0,0,1,daily news,2012,12,25,20121225,1,0,0
gun_control1.0-1168,0,0,1,new york times,1991,3,30,19910330,0,0,1
gun_control1.0-11680,0,0,1,daily news,2012,12,25,20121225,1,0,0
gun_control1.0-11683,0,1,0,san jose mercury news,2012,12,25,20121225,0,0,1
gun_control1.0-11684,0,0,1,st. louis post-dispatch,2012,12,25,20121225,0,0,1
